gkg_record_id,date,source,document_url,headline,phase1_label,authoritative_label,previous_label,change_reason,policy_basis,notes,audit_version
20240108130000-661,20240108130000,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-sensex-nifty-50-end-with-significant-losses-investors-lose-about-3-lakh-crore-in-a-day-11704707701757.html,"Stock market today: Investors lose ₹3 lakh crore in a day: 5 main reasons why Nifty 50, Sensex fell",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108134500-258,20240108134500,newzealandstar.com,https://www.newzealandstar.com/news/274088351/stock-market-takes-a-downturn-nifty-sensex-close-in-the-red-as-investor-caution-prevails,Stock market takes a downturn: Nifty-Sensex close in the red as investor caution prevails,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108140000-259,20240108140000,indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/apple-google-play-store-block-two-e-sim-apps-in-india-it-firms-stare-at-soft-q3/articleshow/106641875.cms,"Apple, Google block e-SIM apps in India; IT firms stare at soft Q3",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108140000-418,20240108140000,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240108/4156967.html,Stock market takes a downturn: Nifty-Sensex close in the red as investor caution prevails,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108140000-1102,20240108140000,zawya.com,https://www.zawya.com/en/wealth/alternative-investments/abu-dhabis-lunate-capital-launches-first-shariah-compliant-india-etf-a5bt3p0f,Abu Dhabi's Lunate Capital launches first Shariah-compliant India ETF,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108143000-1157,20240108143000,newbusinessethiopia.com,https://newbusinessethiopia.com/health/partners-launch-campaign-to-promote-childrens-health/,Partners launch campaign to promote children's health – New Business Ethiopia,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108143000-687,20240108143000,vogue.in,https://www.vogue.in/content/sudha-murty-and-chitra-banerjee-divakarunis-timeless-rules-of-love,Sudha Murty and Chitra Banerjee Divakaruni's timeless rules of love,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240108144500-1219,20240108144500,ndtv.com,https://www.ndtv.com/india-news/india-tech-valuations-put-to-the-test-as-earnings-remain-under-pressure-4823552,India Tech Valuations Put To The Test As Earnings Remain Under Pressure,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108144500-568,20240108144500,thehindu.com,https://www.thehindu.com/newsletter/newsletter-data/data-point-the-last-quarter-and-a-recap-of-2023/article67719734.ece,Data Point: The last quarter and a recap of 2023,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108144500-1085,20240108144500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-08-january-2024/article67715949.ece,"Share Market Highlights 08 January 2024: Sensex sheds 671 pts, Nifty closes around 21,500",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108153000-7,20240108153000,themarketsdaily.com,https://www.themarketsdaily.com/2024/01/08/infosys-limited-nyseinfy-shares-acquired-by-value-partners-investments-inc.html,Infosys Limited (NYSE:INFY) Shares Acquired by Value Partners Investments Inc.,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240108160000-758,20240108160000,oklahomacitysun.com,https://www.oklahomacitysun.com/news/274088351/stock-market-takes-a-downturn-nifty-sensex-close-in-the-red-as-investor-caution-prevails,Stock market takes a downturn: Nifty-Sensex close in the red as investor caution prevails,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108163000-1467,20240108163000,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/infosys-loses-senior-executive-binny-mathews-to-accenture/articleshow/106644233.cms,accenture binny mathews infosys: Infosys loses senior executive Binny Mathews to Accenture,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240108171500-1863,20240108171500,northkoreatimes.com,https://www.northkoreatimes.com/news/274088351/stock-market-takes-a-downturn-nifty-sensex-close-in-the-red-as-investor-caution-prevails,Stock market takes a downturn: Nifty-Sensex close in the red as investor caution prevails,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108173000-838,20240108173000,shanghaisun.com,https://www.shanghaisun.com/news/274088351/stock-market-takes-a-downturn-nifty-sensex-close-in-the-red-as-investor-caution-prevails,Stock market takes a downturn: Nifty-Sensex close in the red as investor caution prevails,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108173000-1355,20240108173000,thehindu.com,https://www.thehindu.com/news/national/karnataka/bengaluru-metro-to-take-safety-measures-following-incidents-plans-installation-of-railings-and-platform-screen-doors/article67720011.ece,"Bengaluru Metro to take safety measures following incidents, plans installation of railings and platform screen doors",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108183000-1879,20240108183000,dnaindia.com,https://www.dnaindia.com/business/report-meet-sd-shibulal-who-co-founded-company-worth-rs-632030-crore-owned-over-700-apartments-massive-net-worth-3073908,"Meet man who co-founded company worth Rs 632030 crore, owned over 700 apartments, his massive net worth is…",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108190000-2135,20240108190000,dailypioneer.com,https://www.dailypioneer.com/2024/pioneer-exclusive/swindlers-invoke-business-tycoons-to-con-gullible.html,Swindlers invoke business tycoons to con gullible,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108201500-193,20240108201500,indiaeducationdiary.in,https://indiaeducationdiary.in/chitra-banerjee-divakaruni-writes-the-first-account-of-sudha-murty-and-narayana-murthys-relationship-and-the-founding-of-infosys-with-the-participation-of-the-murthys/,Chitra Banerjee Divakaruni writes the first account of Sudha Murty and Narayana Murthy's relationship and the founding of Infosys with the participation of the Murthys – India Education | Latest Education News | Global Educational News,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240108201500-308,20240108201500,financialexpress.com,https://www.financialexpress.com/lifestyle/sudha-murtys-unique-spelling-choice-m-u-r-t-y-vs-m-u-r-t-h-y-explained/3359162/,Sudha Murty's unique spelling choice: M-U-R-T-Y vs M-U-R-T-H-Y explained - Lifestyle News,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240108203000-1995,20240108203000,livemint.com,https://www.livemint.com/opinion/online-views/indian-it-service-providers-won-t-have-a-breezy-2024-11704721443395.html,Indian IT service providers won't have a breezy 2024,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108213000-1379,20240108213000,latestly.com,https://www.latestly.com/agency-news/india-news-set-up-research-centre-in-tn-due-to-efficient-bureaucracy-human-resources-anand-mahindra-5679892.html,"India News | Set Up Research Centre in TN Due to Efficient Bureaucracy, Human Resources: Anand Mahindra",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108214500-234,20240108214500,financialexpress.com,https://www.financialexpress.com/market/indices-dive-1-per-cent-fmcg-financial-stocks-weigh-3359123/,"Indices dive 1 per cent, FMCG, financial stocks weigh",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108223000-1489,20240108223000,prnewswire.com,https://www.prnewswire.com/news-releases/connected-logistics-market-size-to-increase-by-usd-62-29-billion-during-2023-2027--effective-management-of-temperature-sensitive-products-to-drive-the-growth---technavio-302027957.html,"Connected Logistics Market size to increase by USD 62.29 billion during 2023-2027, Effective management of temperature-sensitive products to drive the growth",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108224500-1388,20240108224500,itnewsonline.com,http://www.itnewsonline.com/PRNewswire/Connected-Logistics-Market-size-to-increase-by-USD-62.29-billion-during-2023-2027-Effective-management-of-temperature-sensitive-products-to-drive-the-growth---Technavio/964358,"Connected Logistics Market size to increase by USD 62.29 billion during 2023-2027, Effective management of temperature-sensitive products to drive the growth",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108231500-855,20240108231500,oneindia.com,https://www.oneindia.com/india/mahindra-group-tamil-nadu-investment-human-resources-bureaucracy-gen-3722283.html,Mahindra Groups R&D Center in Tamil Nadu: A Testament to Quality Human Resources and Efficient Bureaucracy,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240108234500-1667,20240108234500,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/cant-enforce-it-freshers-non-competes-experts/articleshow/106649309.cms,Can't enforce IT freshers' 'non-competes': Experts,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109000000-242,20240109000000,lelezard.com,https://www.lelezard.com/en/news-21209476.html,"Connected Logistics Market size to increase by USD 62.29 billion during 2023-2027, Effective management of temperature-sensitive products to drive the growth",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109010000-1793,20240109010000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/prabhudas-lilladher-has-a-reduce-rating-on-infosys/articleshow/3798718.cms,Prabhudas Lilladher has a 'reduce' rating on Infosys,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240109013000-1108,20240109013000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/d-street-plays-safe-ahead-of-results-macro-data/articleshow/106649555.cms,"D-Street: D-Street plays safe ahead of results, macro data",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109013000-1356,20240109013000,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/cognizant-gets-its-mojo-back-under-new-ceos-watch/articleshow/106646376.cms,cognizant ceo ravi kumar: Cognizant gets its mojo back under new CEO's watch,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109024500-1305,20240109024500,indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/sachin-bansals-navi-in-slow-lane-new-year-spike-for-health-wellness-d2c-brands/articleshow/106649882.cms,"Sachin Bansal's Navi in slow lane; New Year spike for health, wellness D2C brands",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109033000-719,20240109033000,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/cognizant-gets-its-mojo-back-under-new-ceos-watch/106650652,"Cognizant gets its mojo back under new CEO's watch, Telecom News, ET Telecom",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109034500-1393,20240109034500,tmcnet.com,https://www.tmcnet.com/usubmit/2024/01/08/9942397.htm,"Connected Logistics Market size to increase by USD 62.29 billion during 2023-2027, Effective management of temperature-sensitive products to drive the growth",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109043000-T932,20240109043000,livehindustan.com,https://www.livehindustan.com/business/story-share-market-live-today-9-january-bse-sensex-nifty-50-suzlon-energy-adani-group-stocks-tata-ril-alok-industries-9176967.html,"Share Market Live today 9 January bse sensex nifty 50 suzlon energy adani group stocks tata ril alok industries - Share Market Live today 9 January: शेयर मार्केट में लौटी रौनक, सेंसेक्स-निफ्टी उछाल के साथ खुले, टेक स्टॉक्स भर रहे उड़ान, Business News",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109043000-549,20240109043000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-soars-500-points-nifty-tops-21650-led-by-gains-in-it-and-auto-stocks/articleshow/106653366.cms,"sensex today: Sensex soars 500 points, Nifty tops 21,650 led by gains in IT and auto stocks",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240109044500-581,20240109044500,dnaindia.com,https://www.dnaindia.com/lifestyle/report-sudha-murty-reveals-condition-she-had-for-marrying-narayana-murthy-she-was-against-3073928,"Sudha Murty reveals condition she had for marrying Narayana Murthy, she was against…",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
