gkg_record_id,date,source,url,headline,human_label,notes
20240408231500-662,20240408231500,theindianawaaz.com,https://theindianawaaz.com/final-trade-april-8-sensex-jumps-494-points-settled-at-new-closing-peak-of-74742-50/,"Final Trade April 8: Sensex Jumps 494 Points, Settled at New Closing Peak Of 74,742.50",NOT_RELEVANT,V2Organizations-only match
20240409010000-T551,20240409010000,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-prediction-today-which-stocks-including-exide-industries-and-info-edge-are-signalling-weakness-where-buying-opportunities/articleshow/109142618.cms,"Stock Market Prediction: Which stocks including Exide Industries and Info Edge are worth selling today where buying opportunities?: आज Exide Industries और Info Edge सहित किन शेयरों में बिकवाली, कहां खरीदारी के मौके",NOT_RELEVANT,V2Organizations-only match
20240409010000-1184,20240409010000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-gland-pharma-axis-bank-tata-motors-uco-bank-jana-sfb/articleshow/109147729.cms,"Stocks in news: Stocks in news: Gland Pharma, Axis Bank, Tata Motors, UCO Bank, Jana SFB",NOT_RELEVANT,Generic stocks in news list
20240409013000-1486,20240409013000,dealstreetasia.com,https://www.dealstreetasia.com/stories/bain-sell-stake-in-axis-bank-391193,"Bain Capital to sell $429m stake in India's Axis Bank, marking complete exit",DIRECTLY_RELEVANT,Stock/analyst coverage
20240409024500-954,20240409024500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-268-12601291.html,Stock Market Today: Top 10 things to know before the market opens,NOT_RELEVANT,V2Organizations-only match
20240409030000-832,20240409030000,marketscreener.com,https://www.marketscreener.com/quote/stock/AXIS-BANK-LIMITED-46730206/news/Bain-Capital-to-Sell-its-Stake-in-India-s-Axis-Bank-46391174/,Bain Capital to Sell its Stake in India's Axis Bank,DIRECTLY_RELEVANT,Stock/analyst coverage
20240409031500-1117,20240409031500,marketscreener.com,https://www.marketscreener.com/news/latest/India-s-blue-chips-set-to-open-at-fresh-record-highs-46391187/,India's blue-chips set to open at fresh record highs,NOT_RELEVANT,V2Organizations-only match
20240409031500-822,20240409031500,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-tata-motors-yes-bank-axis-banknbsp-gland-pharma-ncl-industries-irb-infrastructure-h-g-infra-engineering-sula-vineyards-3450673/,"Stocks To Watch: Tata Motors, Yes Bank, Axis Bank, Gland Pharma, NCL Industries, IRB Infrastructure, H.G. Infra Engineering, Sula Vineyards - Market News",NOT_RELEVANT,Generic stocks to watch
20240409031500-997,20240409031500,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-tata-motors-yes-bank-axis-bank-gland-pharma-ncl-industries-irb-infrastructure-h-g-infra-engineering-sula-vineyards-3450673/,"Stocks To Watch: Tata Motors, Yes Bank, Axis Bank, Gland Pharma, NCL Industries, IRB Infrastructure, H.G. Infra Engineering, Sula Vineyards - Market News",NOT_RELEVANT,Generic stocks to watch
20240409034500-46,20240409034500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-9-april-2024/article68042637.ece,"Stock Market Live Updates 09 April 2024: Sensex, Nifty set to open at fresh record highs; Bain Capital to sell $429-million stake in Axis Bank",DIRECTLY_RELEVANT,Stock/analyst coverage
20240409034500-830,20240409034500,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/bain-capital-to-sell-429-million-stake-in-axis-bank-term-sheet-shows/article68045361.ece,"Bain Capital to sell $429-million stake in Axis Bank, term sheet shows",DIRECTLY_RELEVANT,Stock/analyst coverage
20240409041500-949,20240409041500,wn.com,https://article.wn.com/view/2024/04/09/Bain_Capital_to_sell_429million_stake_in_Axis_Bank_term_shee/,"Bain Capital to sell $429-million stake in Axis Bank, term sheet shows",DIRECTLY_RELEVANT,Stock/analyst coverage
20240409043000-223,20240409043000,businesstoday.in,https://www.businesstoday.in/markets/stocks/story/block-deal-alert-bain-capital-to-offload-108-stake-worth-rs-3575-crore-in-axis-bank-424795-2024-04-09,"Block deal alert: Bain Capital to offload 1.08% stake worth Rs 3,575 crore in Axis Bank",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240409043000-8,20240409043000,businesstoday.in,https://www.businesstoday.in/markets/stocks/story/icici-bank-vs-axis-bank-stock-price-targets-technicals-valuation-financial-metrics-424821-2024-04-09,"ICICI Bank vs Axis Bank: Stock price targets, technicals, valuation, financial metrics and more",NOT_RELEVANT,Formulaic peer comparison table
20240409043000-569,20240409043000,livemint.com,https://www.livemint.com/money/personal-finance/your-questions-answered-should-i-invest-in-single-stocks-or-index-funds-please-elaborate-11712571250792.html,Your Questions Answered: Should I invest in single stocks or index funds? Please elaborate,NOT_RELEVANT,V2Organizations-only match
20240409043000-153,20240409043000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/axis-bank-block-deal-3-crore-shares-change-hands-as-bain-capital-exits-12603651.html,Axis Bank block deal: 3 crore shares change hands as Bain Capital exits,DIRECTLY_RELEVANT,Stock/analyst coverage
20240409043000-740,20240409043000,biztoc.com,https://biztoc.com/x/0af1e7ebc412a2d3,Bain Capital to sell its stake in India's Axis Bank,DIRECTLY_RELEVANT,Stock/analyst coverage
20240409044500-1078,20240409044500,indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-lt-axis-bank-among-top-10-trading-ideas-for-9-april-2024/articleshow/109150770.cms,"F&O stocks to buy today: L&T, Axis Bank among top 10 trading ideas for 9 April 2024",DIRECTLY_RELEVANT,Stock/analyst coverage
20240409044500-366,20240409044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bain-capital-likely-sells-1-1-stake-in-axis-bank-via-block-deal/articleshow/109151023.cms,Axis Bank block deal: Bain Capital likely sells 1.1% stake in Axis Bank via block deal,DIRECTLY_RELEVANT,Stock/analyst coverage
20240409044500-493,20240409044500,indiainfoline.com,https://www.indiainfoline.com/news/companies/bain-capital-plans-to-offload-1-08-stake-valued-at-3575-crore-in-axis-bank,"Bain Capital Plans to Offload 1.08% Stake Valued at ₹3,575 Crore in Axis Bank",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240409044500-909,20240409044500,indiainfoline.com,https://www.indiainfoline.com/news/markets/top-10-stocks-for-today-9th-april-2024,Top 10 stocks for today – 9th April 2024,NOT_RELEVANT,V2Organizations-only match
20240409054500-267,20240409054500,india.com,https://www.india.com/business/sensex-breaks-all-records-hit-75000-for-first-time-nifty-above-22750-axis-bank-share-price-6846166/,"Sensex Breaks All Records; Hit 75000 For First Time, Nifty Above 22750; Axis Bank Share Price",DIRECTLY_RELEVANT,Stock/analyst coverage
20240409054500-140,20240409054500,india.com,https://www.india.com/business/top-10-stocks-to-watch-out-for-today-09-04-24-over-gudi-padwa-best-buy-sell-or-hold-stocks-what-experts-say-6846126/,"Top 10 Stocks To Watch Out For Today (09-04-24) Over Gudi Padwa & Ugadi 2024; Best Buy, Sell Or Hold Stocks? Know More On Share Market By Experts",NOT_RELEVANT,V2Organizations-only match
20240409054500-301,20240409054500,freepressjournal.in,https://www.freepressjournal.in/business/markets-usher-in-green-again-as-major-tata-stocks-make-gains,"Markets Usher In Green Again, As Major Tata Stocks Make Gains",NOT_RELEVANT,V2Organizations-only match
20240409060000-89,20240409060000,wn.com,https://article.wn.com/view/2024/04/09/Stocks_to_Watch_Tata_Motors_Axis_Bank_RIL_Yes_Bank_Muthoot_J/,"Stocks to Watch: Tata Motors, Axis Bank, RIL, Yes Bank, Muthoot, Jana SFB, and Others",NOT_RELEVANT,Generic stocks to watch
20240409061500-899,20240409061500,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/we-have-exited-paytm-zee-go-for-these-3-stocks-now-sanjiv-bhasin/articleshow/109152514.cms,"Sanjiv Bhasin | Sanjiv Bhasin portfolio: We have exited Paytm, Zee; go for these 3 stocks now: Sanjiv Bhasin",NOT_RELEVANT,V2Organizations-only match
20240409061500-122,20240409061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109153312.cms,Stock Market Sectors: Stock market update: Mining stocks up as market rises,NOT_RELEVANT,V2Organizations-only match
20240409061500-661,20240409061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/gland-pharma-shares-fall-6-as-ex-promoter-likely-sells-stake-in-block-deals/articleshow/109151949.cms,Gland Pharma shares fall 6% as ex-promoter likely sells stake in block deals,NOT_RELEVANT,V2Organizations-only match
20240409063000-1163,20240409063000,marketscreener.com,https://www.marketscreener.com/quote/stock/FIDELITY-ASIAN-VALUES-PLC-6947979/news/Fidelity-Asian-Values-Plc-Half-year-Report-46391726/,Fidelity Asian Values Plc - Half-year Report,NOT_RELEVANT,V2Organizations-only match
20240409063000-586,20240409063000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-75000-here-are-stocks-analysts-are-most-bullish-on-12604231.html,"Sensex @ 75,000: Here are stocks analysts are most bullish on",NOT_RELEVANT,V2Organizations-only match
20240409063000-1107,20240409063000,rttnews.com,https://www.rttnews.com/3437593/sensex-tops-75000-nifty-at-22747.aspx,"Sensex Tops 75,000; Nifty At 22,747",NOT_RELEVANT,V2Organizations-only match
20240409064500-T2617,20240409064500,amarujala.com,https://www.amarujala.com/business/bazaar/sensex-from-70k-to-75k-in-just-four-months-two-tata-stocks-in-top-5-gainers-itc-among-key-losers-2024-04-09,"Sensex From 70k To 75k In Just Four Months, Two Tata Stocks In Top 5 Gainers, Itc Among Key Losers - Amar Ujala Hindi News Live - Big Bull:चार महीने में ही 70 से 75 का हुआ सेंसेक्स, इन शेयरों के दम से मार्केट कैप 11 लाख करोड़ रुपये बढ़ा",NOT_RELEVANT,V2Organizations-only match
20240409064500-498,20240409064500,businesstoday.in,https://www.businesstoday.in/markets/trending-stocks/story/stocks-in-news-tata-motors-axis-bank-gland-pharma-rbl-bank-hg-infra-jana-sfb-and-more-424807-2024-04-09,"Stocks in news: Tata Motors, Axis Bank, Gland Pharma, RBL Bank, HG Infra, Jana SFB and more",NOT_RELEVANT,Generic stocks in news list
20240409064500-871,20240409064500,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2024-04/61893913-fidelity-asian-values-plc-half-year-report-008.htm,Fidelity Asian Values Plc - Half-year Report,NOT_RELEVANT,V2Organizations-only match
20240409064500-971,20240409064500,rttnews.com,https://www.rttnews.com/story.aspx?Id=3437593,"Sensex Tops 75,000; Nifty At 22,747",NOT_RELEVANT,V2Organizations-only match
20240409070000-137,20240409070000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/fo-manual-bulls-charge-indices-to-record-highs-experts-advocate-buying-on-dips-12604561.html,"F&O Manual | Bulls charge indices to record highs, experts advocate buying on dips",NOT_RELEVANT,V2Organizations-only match
20240409070000-220,20240409070000,hindustantimes.com,https://www.hindustantimes.com/business/stock-market-today-these-5-stocks-took-sensex-from-70k-to-75k-2-are-tata-shares-top-losers-are-101712643359810.html,Stock market today: These 5 stocks took Sensex from 70k to 75k; 2 are Tata shares. Top losers are…,NOT_RELEVANT,V2Organizations-only match
20240409071500-T454,20240409071500,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/buzzing-stocks-in-news-from-tata-motors-to-gland-pharma-these-10-shares-are-making-headlines-today-1893384.html,"Buzzing Stocks: टाटा मोटर्स से लेकर ग्लैंड फार्मा तक, आज इन 10 शेयरों में दिखेगा जोरदार एक्शन",NOT_RELEVANT,V2Organizations-only match
20240409071500-772,20240409071500,indiatimes.com,https://economictimes.indiatimes.com/wealth/invest/up-to-9-interest-rate-corporate-fds-vs-bank-fixed-deposits-which-offers-higher-interest-rate/articleshow/109153602.cms,Up to 9% interest rate: Corporate FDs vs bank fixed deposits; Which offers higher interest rate?,NOT_RELEVANT,V2Organizations-only match
20240409073000-295,20240409073000,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/sensex-75000-these-stocks-missed-the-5000-point-run-through-82-days-12605521.html,"Sensex @ 75,000: These stocks missed the 5,000-point run through 82 days",NOT_RELEVANT,V2Organizations-only match
20240409080000-473,20240409080000,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-drives-to-75000-from-26000-in-4-years-stocks-rally-up-to-1375-from-covid-lows-424841-2024-04-09,"Sensex drives to 75,000 from 26,000 in 4 years; stocks rally up to 1,375% from Covid lows",NOT_RELEVANT,V2Organizations-only match
20240409080000-1182,20240409080000,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-from-70k-to-75k-two-tata-stocks-in-top-5-gainers-itc-among-key-losers-424833-2024-04-09,"Sensex from 70K to 75k: Two Tata stocks in top 5 gainers, ITC among key losers",NOT_RELEVANT,V2Organizations-only match
20240409080000-385,20240409080000,businesstoday.in,https://www.businesstoday.in/markets/stock-picks/story/tata-steel-jsw-steel-techm-airtel-bpcl-5-nifty-firms-that-may-report-over-10-fall-in-q4-profit-424847-2024-04-09,5 Nifty firms that may report 10-60% fall in Q4 profit,NOT_RELEVANT,V2Organizations-only match
20240409083000-1061,20240409083000,investing.com,https://www.investing.com/news/stock-market-news/bain-capital-sells-axis-bank-stake-raises-429-million-source-says-3370622,"Bain Capital raises $429 million with Axis Bank stake sale, source says By Reuters",DIRECTLY_RELEVANT,Corporate stake/deal
