gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,v1_label,adjudication_reason,policy_clause,adjudication_version
20240117050000-874,20240117050000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-2-19-in-a-weak-market/articleshow/106915542.cms,Indices: Stock market update: Nifty Bank index falls 2.19% in a weak market,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117054500-501,20240117054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/106916656.cms,active stocks: Share market update: Most active stocks of the day in terms of total traded value,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117054500-25,20240117054500,thehindu.com,https://www.thehindu.com/business/markets/sensex-updates-on-january-17-2024/article67747446.ece,"Sensex plunges 1,371 points in early trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117060000-331,20240117060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/106916856.cms,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117060000-127,20240117060000,telegraphindia.com,https://www.telegraphindia.com/business/sensex-plunges-1371-points-in-early-trade-nifty-falls-below-22000-level-dragged-by-bank-stocks/cid/1994313,"Stock market | Sensex plunges 1,371 points in early trade; Nifty falls below 22,000-level dragged by bank stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117060000-955,20240117060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/106917470.cms,share market: Share market update: Most active stocks on D-Street today in terms of volume,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117061500-446,20240117061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/106917664.cms,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117061500-222,20240117061500,invezz.com,https://invezz.com/news/2024/01/17/heres-why-the-nifty-50-and-bse-sensex-indices-pulled-back/,Here's why the Nifty 50 and BSE Sensex indices pulled back,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117061500-813,20240117061500,latestly.com,https://www.latestly.com/agency-news/india-news-sensex-plunges-1371-points-in-early-trade-nifty-falls-below-22000-level-dragged-by-bank-stocks-5699590.html,"India News | Sensex Plunges 1,371 Points in Early Trade; Nifty Falls Below 22,000-level Dragged by Bank Stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117063000-521,20240117063000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-plunges-1371-points-in-early-trade-nifty-falls-below-22000-level-dragged-by-bank-stocks/cid/1994313,"Stock market | Sensex plunges 1,371 points in early trade; Nifty falls below 22,000-level dragged by bank stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117064500-922,20240117064500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-nifty-sensex-tumble-on-bank-selloff-weak-global-cues-12065411.html,"Mid-day Mood | Sensex down over 1,000 points on global cues, selloff in banks: Big factors",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117064500-220,20240117064500,financialexpress.com,https://www.financialexpress.com/money/senior-citizen-fixed-deposits-offering-up-to-9-1-interest-rates-3366126/,Senior citizen fixed deposits offering up to 9.1% interest rates,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117070000-995,20240117070000,menafn.com,https://menafn.com/1107730390/Sensex-Sinks-More-Than-1000-Points,"Sensex Sinks More Than 1,000 Points",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117073000-181,20240117073000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-nifty-sensex-fall-on-bank-selloff-weak-global-cues-and-other-factors-12065411.html,"Sensex tanks 1,300 points, Nifty down 1.7%; 5 factors pulling the market down",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117074500-821,20240117074500,businesstoday.in,https://www.businesstoday.in/magazine/deep-dive/story/the-looming-debt-inferno-how-indian-start-ups-are-in-the-grip-of-a-debt-trap-413501-2024-01-17,The looming debt inferno: How Indian start-ups are in the grip of a debt trap,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117074500-253,20240117074500,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-dives-over-1050-points-rs-24l-cr-investor-wealth-lost-hdfc-bank-iex-zomato-down-up-to-6-413691-2024-01-17,"Sensex dives over 1,050 points: Rs 2.4L cr investor wealth lost; HDFC Bank, IEX, Zomato down up to 6%",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117074500-873,20240117074500,orissapost.com,https://www.orissapost.com/private-sector-banks-lead-losses-as-sensex-plunges-1200-points/,"Private sector banks lead losses as Sensex plunges 1,200 points",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117080000-249,20240117080000,prokerala.com,https://www.prokerala.com/news/articles/a1497603.html,"Private sector banks lead losses as Sensex plunges 1,200 points",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117080000-1264,20240117080000,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/17/sensex-plunges-1371-points-early-trade-nifty-falls-below-22000-level-dragged-by-bank-stocks.html,"Sensex plunges 1,371 points in early trade; Nifty falls below 22.000-level dragged by bank stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117080000-444,20240117080000,hindustantimes.com,https://www.hindustantimes.com/business/why-did-sensex-drop-over-1300-points-nifty-below-22-000-after-hitting-all-time-high-101705475874944.html,"Why did Sensex drop over 1300 points, Nifty below 22,000 after record high?",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117081500-731,20240117081500,dailypioneer.com,https://www.dailypioneer.com/2024/business/sensex-plunges-1-371-points-in-early-trade--nifty-falls-below-22-000-level-dragged-by-bank-stocks.html,"Sensex plunges 1,371 points in early trade; Nifty falls below 22,000-level dragged by bank stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117081500-740,20240117081500,tribuneindia.com,https://www.tribuneindia.com/news/business/sensex-plunges-1-371-points-in-early-trade-nifty-falls-below-22-000-level-dragged-by-bank-stocks-582071,"Sensex plunges 1,371 points in early trade; Nifty falls below 22,000 level dragged by bank stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117084500-4,20240117084500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/hdfc-bank-tremors-rock-banking-stocks-nifty-bank-plunges-4-12065881.html,"HDFC Bank tremors rock banking stocks, Nifty Bank plunges 4%",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117090000-321,20240117090000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/nifty-bank-falls-1800-points-to-record-biggest-single-day-fall-since-march-2022/articleshow/106922765.cms,"nifty bank fall today: Nifty Bank falls 1,800 points to record biggest single-day fall since March 2022",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117090000-277,20240117090000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-records-worst-single-day-plunge-in-16-months-should-you-book-profits/articleshow/106923011.cms,Sensex records worst single-day plunge in 16 months. Should you book profits?,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117090000-572,20240117090000,zawya.com,https://www.zawya.com/en/world/indian-sub-continent/indias-hdfc-bank-set-for-worst-day-in-nearly-4-years-on-margin-concerns-ep39ngt7,India's HDFC Bank set for worst day in nearly 4 years on margin concerns,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117094500-243,20240117094500,indianexpress.com,https://indianexpress.com/article/explained/explained-economics/sensex-nifty-fall-9113307/,What led to Sensex and Nifty falling over 1.7%?,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117100000-1361,20240117100000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/mid-day-market-update-sensex-crashes-over-1300-pts-nifty-hovers-around-21650/article67747888.ece,"Mid-day market update: Sensex crashes over 1,300 pts; Nifty hovers around 21,650",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117101500-833,20240117101500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/nifty-can-fall-to-21400-investors-should-sit-out-earnings-season-say-analysts-12068551.html,"Nifty can fall to 21,400, investors should sit out earnings season, say analysts",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117101500-904,20240117101500,siasat.com,https://www.siasat.com/sensex-plunges-more-than-1600-points-led-by-hdfc-bank-2958325/,"Sensex plunges more than 1,600 points led by HDFC Bank",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117103000-1337,20240117103000,prokerala.com,https://www.prokerala.com/news/articles/a1497675.html,"Sensex plunges more than 1,600 points led by HDFC Bank",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117104500-911,20240117104500,hindustantimes.com,https://www.hindustantimes.com/business/sensex-crashes-over-1600-points-closes-at-71-511-nifty-drops-to-21573-101705485210922.html,"Sensex tanks by 1,600 points; Nifty sees biggest single-day loss since 2022",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117104500-555,20240117104500,businesstoday.in,https://www.businesstoday.in/markets/stock-picks/story/yes-bank-hdfc-bank-rbl-bank-shares-lead-losers-as-bse-private-banks-index-tumbles-4-heres-why-413732-2024-01-17,"YES Bank, HDFC Bank, RBL Bank shares lead losers as BSE Private Banks index tumbles 4%. Here's why",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117113000-12,20240117113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/106928788.cms,Stock Market Sectors: Stock market update: Power stocks down as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117113000-880,20240117113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/106928253.cms,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE in today's trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117113000-618,20240117113000,telegraphindia.com,https://www.telegraphindia.com/business/stock-markets-in-free-fall-sensex-tanks-1628-points-on-sharp-losses-in-banking-oil-shares/cid/1994403,"Stock market | Stock markets in free-fall: Sensex tanks 1,628 points on sharp losses in banking, oil shares",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117113000-1264,20240117113000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/stock-markets-in-free-fall-sensex-tanks-1628-points-on-sharp-losses-in-banking-oil-shares/cid/1994403,"Stock market | Stock markets in free-fall: Sensex tanks 1,628 points on sharp losses in banking, oil shares",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117113000-1174,20240117113000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/stock-market-today-bse-sensex-sees-worst-singleday-crash-in-16-months-is-market-rally-taking-a-breather/articleshow/106926200.cms,"Stock market today: BSE Sensex sees worst single-day crash in 16 months, is market rally taking a breather? | India Business News",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240117113000-559,20240117113000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-sees-their-worst-single-day-fall-in-18-months-banks-bleed-12069541.html,"Taking Stock: Sensex, Nifty sees their worst single-day fall in 18 months; banks bleed",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
